108;Послание;1976;7.428;Мустафа Аккад;10000000;В фильме показан период, когда Мухаммед стал пророком Аллаха. Жизнь Пророка показана с первых лет в Мекке, в которой мусульмане преследовались, затем показано массовое бегство в Медину и торжественное возвращение мусульман в Мекку. В фильме отражены многие переломные события, такие, как битва при Бадре и битва при Ухуде. Большинство историй рассказывают свидетели: дядя Мухаммеда Хамза ибн Абд аль-Мутталиб, владыка Мекки Абу Суфьян и его жена Хинд бинт Утба.;Энтони Куинн,Ирен Папас,Майкл Ансара,Джонни Секка,Майкл Форест,Гэррик Хэйгон,Дэмиен Томас,Андре Морелл,Мартин Бенсон,Роберт Браун
109;Тигры не плачут;1977;;Питер Коллинсон;;Эрнест Слэйд работает в госпитале Йоханнесбурга медбратом. Воспитывая в одиночку несовершеннолетнюю дочь, он еле-еле сводит концы с концами. Однажды Эрнест узнает что смертельно болен и решается на отчаянную авантюру: похищение с целью выкупа президента Габона, находящегося в госпитале на лечении. Но Слэйд не знает, что против президента давно готовится заговор и за ним следует по пятам наемный убийца.;Энтони Куинн,Джон Филлип Ло,Саймон Сабела,Мариус Вейерс,Сандра Принслу,Джо Стюардсон,Кен Гампу,Джанет Ду Плесси,Barry Trengove,Крис дю Ту
110;Блеф;1976;8.237;Серджио Корбуччи;;Белль Дюк имеет старые счеты с Филиппом Бэнгом, который отбывает свой срок за решёткой. Для того чтобы поквитаться с Филиппом, Белль Дюк вступает в сговор с другим аферистом по имени Феликс, чтобы тот организовал побег Филиппа Бенга из тюрьмы. Побег удаётся, но парочка заодно обманывает и Белль Дюк, исчезнув прямо из-под её носа. Выясняется, что и Филипп Бэнг, в свою очередь, не прочь отомстить Белль Дюк. Для этого он задумывает грандиозную мистификацию, сродни покерному блефу…;Адриано Челентано,Энтони Куинн,Коринн Клери,Капюсин,Уго Болонья,Сальваторе Боргезе,Лео Гаверо,Мирча Карвен,Микки Нокс,Хелен Стёрлинг
111;Наследство Феррамонти;1976;6.914;Мауро Болоньини;;Престарелый Грегорио Феррамонте, хозяин большой пекарни, пока что не решил, кому из детей оставить свое имущество и деньги. Ирена — жена его младшего сына — решает воспользоваться этим обстоятельством. Она становится любовницей Грегорио, и вскоре он делает ее единственной наследницей…;Энтони Куинн,Фабио Тести,Доминик Санда,Джиджи Пройетти,Адриана Асти,Паоло Боначелли,Росселла Рускони,Харольд Бромли,Карло Палмуччи,Сильвия Серио
112;Марсельский контракт;1974;6.202;Роберт Пэрриш;2000000;Когда агент спецслужбы Вентура не сумел разобраться с наркобароном Бризаром законным путем, он заключил договор с киллером. Последствия такого «сотрудничества» непредсказуемы…;Майкл Кейн,Энтони Куинн,Джеймс Мейсон,Морис Роне,Александра Стюарт,Морин Кервин,Катрин Рувель,Марсель Боззюффи,Патрик Флёрем,Андре Умански
113;На той стороне 110-й улицы;1972;6.817;Бэрри Шир;;Мелкие чернокожие преступники отважились на нахальное преступление: они украли у итальянского гангстера 300 тысяч долларов и теперь находятся в бегах. За дело берутся двое полицейских — коррумпированный коп и его молодой чернокожий напарник. Остается только один вопрос, кто первым доберется до воришек: служители закона или мафия.;Энтони Куинн,Яфет Котто,Фрэнк Эду,Фрэнк Арно,Joseph Attles,Пол Бенджамин,Эд Бернард,Тина Бейер,Джерри Блэк,Сэмюэл Блу мл.
114;Друзья;1973;;Паоло Кавара;;1840-е. Техас только что получил независимость от Мексики, но его будущее всё ещё под вопросом. Некая группа людей при помощи заинтересованных лиц из других государств пытается добиться независимости Техаса и от США. Местное население жаждет присоединиться к Америке, но каждого непокорного ждет смерть. Тогда президент США отправляет двух спецагентов — Эраста Смита и Джона Иэрса для нейтрализации провозгласивших себя правителями Техаса бандитов…;Франко Неро,Энтони Куинн,Памела Тиффин,Айра фон Фюрстенберг,Адольфо Ластретти,Франко Грациози,Антонино Фаа Ди Бруно,Ренато Романо,Франческа Бенедетти,Кончита Айрольди
115;Убийство Юлия Цезаря;1972;;Рауль Араиса;;;Энтони Куинн,Ирен Папас,Ларри Долгин,Giacomo Kossi,Розальба Гроттеси
116;Голос рода;1972;;Уильям Гривз;;;Энтони Куинн,Рита Морено
117;Хлопающий крыльями;1970;;Кэрол Рид;;В индейской резервации живет Флэп, он же «Хлопающий крыльями», дослужившийся во время войны до сержанта и имеющий боевые награды. А сегодня он проводит время, пьянствуя с приятелями или скандаля в публичном доме, завсегдатаем которого, впрочем и является. Вместе с тем Флэп — единственный человек, который может постоять за своих соплеменников. Правда, методы борьбы Флэпа весьма нетрадиционны…;Энтони Куинн,Клод Экинс,Тони Билл,Шелли Уинтерс,Виктор Джори,Дон Колье,Виктор Френч,Родольфо Акоста,Сюзанна Миранда,Энтони Карузо
118;Революция в минуту;1970;6.431;Стэнли Крамер;;Студенческий бунт — процесс сложный и плохо управляемый. Пако Перес, либеральный профессор, преподающий в колледже, пользуется авторитетом среди студентов. И когда из-за нападок радикалов ректор университета покидает свой пост, Перес занимает его место. Однако после того как выясняется, что Перес не может выполнить требования активистов так быстро, как им бы этого хотелось, вновь разгорается конфликт…;Энтони Куинн,Энн-Маргрет,Гэри Локвуд,Пол Уинфилд,Грэм Джарвис,Алан Хьюит,Рамон Биери,Джон МакЛиам,Дон Кифер,Дональд Моффет
119;Мечта королей;1969;;Дэниэл Манн;;;Энтони Куинн,Ирен Папас,Ингер Стивенс,Сэм Ливин,Вэл Эйвери,Tamara Daykarhanova,Питер Мамакос,Джеймс Добсон,Зви Скулер,Билл Уолкер
120;Тайна Санта-Виттории;1969;7.261;Стэнли Крамер;;Санта-Виттория — маленький итальянский городок, жители которого пытаются радоваться жизни вопреки всем невзгодам. Недотепа Итало Бомболини неожиданно становится мэром, но его прогоняет из дома собственная жена. Итальянский фашизм пал, но вот-вот в город войдут немецкие оккупанты… Каждый новый день ставит новые задачи и новые трудности перед героями, но они с мужеством выходят из каждой переделки, стараясь при этом сохранить от вражеских посягательств самое дорогое, что есть в их жизни — кровь знойной Италии, великолепное красное вино!;Энтони Куинн,Анна Маньяни,Вирна Лизи,Харди Крюгер,Серджо Франчи,Ренато Рашель,Джанкарло Джаннини,Патриция Вальтурри,Эдуардо Чианнелли,Леопольдо Триесте
121;Маг;1968;5.456;Гай Грин;;Английский учитель приезжает на один из тихих и спокойных греческих островов, дабы занять пост в местной школе. Он узнает, что его предшественник покончил с собой при весьма таинственных обстоятельствах. Спустя некоторое время, он знакомится со странным человеком по имени Кончис, и оказывается втянут в захватывающую мистическую игру, которая с каждым днем становится все опаснее.;Майкл Кейн,Энтони Куинн,Кэндис Берген,Анна Карина,Пол Стассино,Джулиан Гловер,Такис Эммануэль,Джордж Пэстелл,Даниель Ноэль,Джером Уиллис
122;Башмаки рыбака;1968;6.79;Майкл Андерсон;;Оказавшийся на свободе после 20 лет, проведённых в сибирских лагерях, львовский архиепископ Кирилл Лакота приглашается в Ватикан, где ему присваивается титул кардинала. Вскоре после смерти понтифика Лакота становится новым Римским Папой, но как раз в это время, наблюдая за кризисными явлениями, происходящими в обществе, он сталкивается с кризисом собственных религиозных убеждений.;Энтони Куинн,Лоуренс Оливье,Оскар Вернер,Дэвид Джэнссен,Витторио Де Сика,Лео МакКерн,Джон Гилгуд,Барбара Джеффорд,Розмари Декстер,Фрэнк Финлей
123;Битва в Сан-Себастьяне;1968;6.978;Анри Вернёй;;Мексика. 1746 год. Беглого преступника Леона Аластрея, переодетого монахом, в деревне Сан-Себастьян ошибочно принимают за священника. Сами жители деревни страдают из-за нападений индейского племени яки, которых возглавлял метис Текло, и появление священника считают знаком свыше. Сначала Леон отказывается принять на себя роль спасителя, но в итоге вынужден пересмотреть своё решение.;Энтони Куинн,Анжанетт Комер,Чарльз Бронсон,Сэм Джаффе,Сильвия Пиналь,Хорхе Мартинес де Ойос,Хайме Фернандес,Роса Фурман,Леон Эскин,Хосе Чавес
124;Авантюрист;1967;;Теренс Янг;;Франция, 1797 год. Французские берега патрулируются английским флотом. Ни одному судну не удается пробиться во Францию. В этих условиях капитану «Мариаланте» Пейролю, бывшему пирату, и его команде обещано помилование, если он приведет корабль в Тулон. Но пират не знает, что на борту его судна — фальшивый приказ (который является частью тайной политики) Наполеона о передислокации военных кораблей. И Пейроль, хитро обманув англичан, благополучно приводит корабль в Тулон. Но что теперь делать пирату, ставшему пешкой в чужой игре?;Энтони Куинн,Розанна Скьяффино,Рита Хэйворт,Ричард Джонсон,Иво Гаррани,Лучано Росси,Энтони Доусон,Мино Доро,Джулио Маркетти,Джованни Ди Бенедетто
125;Хэппенинг;1967;;Эллиот Силверштейн;;Трое неудачников похищают ради забавы богатого бизнесмена Рока Дельмонико. Они держат его в плену, требуя выкупа. Но к недоумению самого заложника никто не хочет платить двести тысяч долларов — ни жена, ни мафия, ни родная мать. Демонико оказывается совершенно обескуражен тем, что всем на него наплевать, и, в результате, сам решает вступить в сговор с похитителями, чтобы заставить свою благоверную заплатить им три миллиона долларов.;Энтони Куинн,Джордж Махарис,Майкл Паркс,Роберт Уокер мл.,Марта Хайер,Фэй Данауэй,Милтон Берл,Оскар Хомолка,Джек Крушен,Клифтон Джеймс
126;25-й час;1967;;Анри Вернёй;;В самом начале Второй мировой войны Йохан Мориц мирно жил в румынской деревушке с женой и детьми. По ложному навету начальника полиции, имевшего виды на жену Йохана, он был арестован и отправлен в лагерь…;Энтони Куинн,Вирна Лизи,Грегуар Аслан,Майкл Редгрейв,Марсель Далио,Ян Верих,Харольд Голдблатт,Александр Нокс,Лайам Редмонд,Мейер Целкинер
127;Пропавший отряд;1966;6.812;Марк Робсон;;"Франция пятидесятых годов прошла через целую цепь поражений в так называемых локальных войнах, а ее солдаты и офицеры приобрели не только бесценный военный опыт, но и неудовлетворенность и депрессии, свойственные такого рода конфликтам. 
 
С позором выдворенные из Юго-Восточной Азии, французские солдаты сразу оказываются в охваченном партизанской войной пустынном Алжире и вынуждены вступить в схватку с коварным и изощренным противником.";Энтони Куинн,Ален Делон,Джордж Сигал,Мишель Морган,Морис Роне,Клаудия Кардинале,Грегуар Аслан,Жан Сервэ,Морис Сарфати,Жан-Клод Берк
128;Ураган над Ямайкой;1965;;Александр Маккендрик;;После того как в 1870 году сильный ураган опустошил Ямайку, супруги англичане Торнтоны, проживающие на этом острове, решают отправить на историческую родину, в Англию, своих пятерых детей. На одном корабле с этими детьми оказываются двое детей из семьи Фернандес. По пути на них нападают пираты во главе с капитаном Чавесом. Играя, дети перебираются на судно пиратов. Забыв о детях, пираты спохватываются только тогда, когда ограбленное и отпущенное ими подобру-поздорову судно уже скрылось вдали. Попытка высадить детей на берег в портовом городишке Тампико не удается, и юные герои остаются на пиратском корабле, где быстро осваиваются в новой обстановке, явно предпочитая компанию пиратов обществу собственных родителей…;Энтони Куинн,Джеймс Коберн,Деннис Прайс,Лиля Кедрова,Найджел Девенпорт,Изабель Дин,Кеннет Дж. Уоррен,Бен Кэрразерс,Герт Фрёбе,Брайан Филан
129;Грек Зорба;1964;7.784;Михалис Какояннис;783000;Молодой англичанин Бэзил получает в наследство участок земли и шахту на острове Крит, где сталкивается с жестокими нравами местных жителей, и только дружба с жизнерадостным и находчивым греком Зорбой позволяет ему преодолеть возникшие проблемы.;Энтони Куинн,Алан Бейтс,Ирен Папас,Лиля Кедрова,Йоргос Фундас,Сотирис Мустакас,Анна Кирияку,Элени Анусаки,Йорго Воягис,Такис Эммануэль
130;Реквием по тяжеловесу;1962;7.525;Ральф Нельсон;;"Известный боксер, ветеран ринга Луис Ривера после седьмого раунда проигрывает бой молодому и более ловкому сопернику Кассиусу Клэю. После этого врачи настоятельно советуют Ривере бросить бокс, в противном случае следующий бой может навсегда лишить его зрения.  
 
Однако Луис решительно настроен на матч-реванш. Его постоянный менеджер Мейш Ренник, пообещавший людям мафии, что Луис не продержится и четырех раундов, теперь должен большую сумму денег. Чтобы не поплатится жизнью, Реннику нужно любым способом заставить Луиса отказаться от боя…";Энтони Куинн,Джеки Глисон,Микки Руни,Джули Харрис,Стэнли Адамс,Мадам Спиви,Вэл Эйвери,Херби Фэй,Джек Демпси,Барни Росс
131;Разбойник Варавва;1961;7.141;Ричард Флайшер;;Библейская легенда о воре и убийце Варавве, которого помиловал Понтий Пилат. Была такая традиция в древней Иудее, когда зрители, присутствующие на массовых казнях, которые являлись своеобразным шоу, проходившими при гигантском стечении публики, могли по своему произволу выбрать одного понравившегося им преступника и освободить его от смерти. В тот раз люди выбрали Варавву…;Энтони Куинн,Сильвана Мангано,Артур Кеннеди,Кати Хурадо,Гарри Эндрюс,Витторио Гассман,Норман Вуленд,Валентина Кортезе,Джек Пэланс,Эрнест Боргнайн
132;Портрет в черных тонах;1960;;Майкл Гордон;;Больной и немощный богатейший судовладелец Мэтью Кэбот становится страшной обузой для своей второй жены Шейлы. Она не может расторгнуть опостылевший брак из-за маленького сына, который любит обоих родителей. Шейла находит утешение в объятиях врача своего мужа Дэвида Ривера и этот дуэт находит только один выход, при котором они будут счастливы оба…;Лана Тернер,Энтони Куинн,Ричард Бейсхарт,Сандра Ди,Джон Сэксон,Рей Уолстон,Вирджиния Грей,Анна Мэй Вонг,Дэннис Кохлер,Ллойд Нолан
133;Чертовка в розовом трико;1960;5.933;Джордж Кьюкор;3500000;Том Хэйли — владелец небольшого передвижного театра, мечтает наконец-то осесть в одном месте, но ему приходится все время скрываться от кредиторов, ведь Анджела, ведущая актриса, очень любит красивые наряды, на которые не всегда есть деньги. Прибыв в очередной городок на гастроли, Анджела занимает деньги у местного богача, проигрывает себя в карты, влюбляет в себя всех мужчин, и Тому ничего не остается делать, как в очередной раз пуститься в бега вместе со всей театральной труппой…;Софи Лорен,Энтони Куинн,Маргарет О’Брайэн,Стив Форрест,Айлин Хекарт,Рамон Новарро,Эдмунд Лоу,Джордж Мэтьюз,Эд Биннс,Уоррен Вэйд
134;Последний поезд из Ган Хилл;1959;7.172;Джон Стёрджес;;"Жена Мэтта Моргана изнасилована и убита. Убийцы оставляют за собой седло, которое Морган опознает, как принадлежащее его старому другу Крэйгу Белдену, крупному фермеру из Ган-Хилла. Белден сочувствует, пока не выясняется, что один из убийц — его собственный сын Рик, которого он, естественно, отказывается передать в руки правосудия. Морган намерен выкрасть Рика и убраться вместе с ним на последнем 9-часовом поезде; но в городе он оказывается в западне, один на один с Белденом и его людьми, ищущими Моргана, чтобы убить.";Кирк Дуглас,Энтони Куинн,Кэролин Джонс,Эрл Холлиман,Брэд Декстер,Брайан Дж. Хаттон,Ziva Rodann,Бинг Расселл,Вэл Эйвери,Уолтер Сэнд
135;Дикий ветер;1957;7.22;Джордж Кьюкор;;Фильм рассказывает историю хозяина ранчо, после смерти жены женившегося на ее итальянской сестре, вскоре влюбившейся в его молодого помощника.;Анна Маньяни,Энтони Куинн,Энтони Франчоза,Джозеф Каллейа,Долорес Харт,Лили Валенти,Джеймс Флавин,Дик Райан,Ифигения Кастильони,Джозеф Витале
136;Возвращение;1957;;Аллен Х. Майнер;;Шериф ловит преступника и должен путешествовать с ним через прерии и индейскую территорию, чтобы отдать подозреваемого убийцу под суд.;Энтони Куинн,Уильям Конрад,Лита Милан,Виктор Миллан,Хорхе Тревино,Эллен Хоуп Монро,Джо Домингес,Луис Тауэрс
137;Берег реки;1957;;Аллан Дуон;;;Рэй Милланд,Энтони Куинн,Дебра Пейджит,Гарри Кэри мл.,Чабби Джонсон,Бирон Фулгер,Том МакКи,Фрэнк Герстл,Ли Морган
138;Бурная вечеринка;1956;;Гарри Хорнер;;;Энтони Куинн,Кэрол Омарт,Артур Франц,Джей Робинсон,Кэтрин Грант,Нехемия Персофф,Пол Стюарт,Нестор Пайва,Морин Стефенсон,Майкл Росс
139;Собор Парижской Богоматери;1956;7.575;Жан Деланнуа;1000000;Классическая экранизация романа Виктора Гюго отличается прежде всего декорациями и скрупулезным воссозданием эпохи царствования Людовика ХI, пышными костюмами и проникновенной игрой Джины Лоллобриджиды в роли Эсмеральды в апогее своей красоты и славы, Энтони Куинна в роли Квазимодо и Алена Кюни в роли Клода Фролло, влюбленного в Эсмеральду безумной и безнадежной любовью.;Джина Лоллобриджида,Энтони Куинн,Жан Дане,Ален Кюни,Валентина Тессье,Даниэль Дюмон,Жан Тиссье,Морис Сарфати,Жак Иллинг,Жак Дюфило
140;Человек из Дель-Рио;1956;;Гарри Хорнер;;;Энтони Куинн,Кати Хурадо,Питер Уитни,Дуглас Фоули,Джон Ларч,Уит Бисселл,Дуглас Спенсер,Бэрри Этуотер,Билл Кларк,Кэтерин ДеМиль
141;Жажда жизни;1956;7.675;Винсент Миннелли;;После смерти отца Ван Гог перебрался в Париж, примкнул к художникам-импрессионистам. Однажды Ван Гог познакомился с художником Полем Гогеном. Время проходило в работе и творческих спорах, переходящих в ссоры. Ван Гог все чаще переживал приступы безумия: во время одного из них он отрезал себе ухо…;Кирк Дуглас,Энтони Куинн,Джеймс Дональд,Памела Браун,Эверет Слоун,Ниалл МакГиннис,Ноэл Пёрселл,Генри Дэниелл,Мэдж Кеннеди,Джилл Беннетт
142;Великолепный матадор;1955;;Бадд Боттичер;;История любви мексиканского матадора Луиса Сантоса и богатой американки Карэн Харрисон.;Морин О’Хара,Энтони Куинн,Мануэль Рохас,Ричард Деннинг,Томас Гомес,Лола Олбрайт,Уильям Чинг,Эдуардо Норьега,Лоррэйн Шанель,Энтони Карузо
143;Семь золотых городов;1955;;Роберт Д. Уэбб;1500000;;Ричард Иган,Энтони Куинн,Майкл Ренни,Джеффри Хантер,Рита Морено,Эдуардо Норьега,Лесли Брэдли,Джон Дусетт,Виктор Хунчо,Хулио Вильярреаль
144;Нагая улица;1955;;Максвелл Шэйн;;;Фарли Грейнджер,Энтони Куинн,Энн Бэнкрофт,Питер Грейвз,Else Bäck,Сара Бернер,Джерри Пэрис,Марио Силетти,Джеймс Флавин,Уит Бисселл
145;Аттила завоеватель;1954;6.162;Пьетро Франчиши;;Древние пророчества гласили, что однажды появится человек, который сможет объединить племена свирепых воинов и бросить вызов непобедимой Римской империи, которая веками правила античным миром. Имя этого человека стало легендарным и навсегда вошло в историю человечества: Аттила — бесстрашный повелитель гуннов. Нам предстоит стать свидетелями противостояния двух самых могущественных людей своего времени и их армий: непокорного Аттилы и прославленного римского полководца Флавия…;Энтони Куинн,Софи Лорен,Анри Видаль,Клод Лейдю,Ирен Папас,Колетт Режис,Этторе Манни,Эдуардо Чианнелли,Жорж Бреа,Кристиан Маркан
146;Приключения Одиссея;1954;7.047;Марио Камерини;500000;Классическая история Гомера о подвигах и приключениях древнегреческого героя Одиссея во время его возвращения домой к жене Пенелопе после Троянской войны. Какие только испытания не выпали на долю Одиссея — его пытались охмурить прелестные и возбужденные одинокие женщины, захватить в плен и порвать на куски громадные и безобразные циклопы, отравить коварные и беспощадные правители маленьких прибрежных средиземноморских государств. Но упрямый и бесстрашный Одиссей неумолимо и непреклонно «рвался на Запад», домой, к теплой и верной своей жене Пенелопе…;Кирк Дуглас,Сильвана Мангано,Энтони Куинн,Россана Подеста,Жак Дюмениль,Даниэль Ивернель,Сильви,Франко Интерленги,Елена Зарески,Эви Мальтальяти
147;Долгое ожидание;1954;;Виктор Савилл;;;Энтони Куинн,Чарльз Коберн,Джин Эванс,Пегги Кастл,Мэри Эллен Кэй,Ширли Паттерсон,Долорес Донлон,Бэрри Келли,Джеймс Милликэн,Бруно ВеСота
148;Сельская честь;1953;;Кармине Галлоне;;;Мэй Бритт,Этторе Манни,Керима,Энтони Куинн,Вирджиния Балестрьери,Умберто Спадаро,Грация Спадаро,Тито Гобби
149;Запретная женщина;1954;;Джузеппе Амато;;После неудачной попытки выброситься в окно римской путаны Тамары ее коллеги начинают расследование причин, побудивших ее на этот предельно отчаянный шаг.;Линда Дарнелл,Валентина Кортезе,Леа Падовани,Джульетта Мазина,Лилла Бриньоне,Карло Даппорто,Энтони Куинн,Альберто Фарнезе,Альберто Талегалли,Кекко Дуранте
150;Самый смешной спектакль в мире;1953;;Марио Маттоли;;;Мэй Бритт,Марио Кастеллани,Пеппино Де Филиппо,Бьянка Мария Фаббри,Франка Фальдини,Энцо Гаринеи,Фанни Ландини,Марк Лоуренс,Сальво Либасси,Альберто Соррентино
151;К востоку от Суматры;1953;;Бадд Боттичер;;Герцог Муллейн, управляющий малайской оловодобывающей компании, высаживает своих людей на малоизвестный остров, для открытия новой шахты в джунглях. Первоначально местные жители острова весьма дружелюбны, но увы, ряд неприятных инцидентов всё меняет…;Джефф Чандлер,Мэрилин Максвелл,Энтони Куинн,Сюзен Болл,Джон Саттон,Джей С. Флиппен,Скэтмэн Крозерс,Арам Кэтчер,Энтони Юстрел,Юджин Иглесиас
152;Отважные противники;1953;;Джон Фэрроу;1128000;"После окончания гражданской войны грубый и неотесанный месиканский бандит Хосе Эскуада и его правая рука, загадочный человек со стальными глазами по прозвищу Рио предупреждают поселенцев деревни, что они могут потерять свои земли. Только у одного человека, кажется, есть храбрость, чтобы противостоять злодеям: Король поселенцев Камерон, у которого был уже сожжен один его дом Эскуадой, который он построил для своей красавицы жены Корделии за то, что он прилюдно назвал Хосе «подлецом, вором и трусом». 
 
Камерон не намеревается позволить этому случиться снова. Корделия поддерживает своего мужа. Несмотря на лояльность по отношению к главарю банды, Рио считает, что поселенцы должны иметь возможность остаться. Разборка между двумя названными братьями является неизбежной.";Роберт Тейлор,Ава Гарднер,Ховард Кил,Энтони Куинн,Курт Казнар,Тед де Корсия,Чарлита,Джек Элам,Уолтер Болдуин,Джо Домингес
153;Город на морском дне;1953;;Бадд Боттичер;;В 1692 году подводное землетрясение отправило на дно город Порт-Ройял, что на Ямайке, в нижней части Карибского моря. Спустя триста пятьдесят лет водолазы Брэд Карлтон и Тони Бартлетт погружаются на территории, где затонул Порт-Ройяль, в надежде вернуть золотые слитки на миллион долларов, которые были потеряны во время современного катаклизма. Но Брэд и Тони не знают, что их работодатель, судовой магнат Дуайт Тревор, на самом деле не заинтересован в поиске золота. Тревор затевает крупную мохинацию в целях получить страховку, и морально готов даже на убийство водолазов, если оно поможет заполучить то, чего он хочет.;Роберт Райан,Мала Пауэрс,Энтони Куинн,Сюзен Болл,Джордж Мэтьюз,Карел Степанек,Хило Хэтти,Лало Риос,Вуди Строуд,Джон Варбертон
154;Семинолы;1953;6.44;Бадд Боттичер;;В 1830 г. президент США Эндрю Джексон подписал Закон о выселении индейцев, согласно которому аборигены были насильственно переселены в специально созданные для них Индейские территории (ныне восток штата Оклахома). Небольшая часть племени семинолов, от 300 до 500 человек, осталась на юге Флориды и оказывала ожесточённое сопротивление армии США, потерявшей в боях около 1500 солдат. Действие фильма происходит в 1838 году, во время 2-ой Cеминольской войны. В центре сюжета судьба и трагедия вождя семинолов Оцеолы…;Рок Хадсон,Барбара Хейл,Энтони Куинн,Ричард Карлсон,Хью О’Брайан,Расселл Джонсон,Ли Марвин,Ральф Муди,Фэй Руп,Джеймс Бест
155;Против всех врагов;1952;6.2;Джордж Шерман;;Бесстрашный британский офицер получает задание проникнуть в крепость пиратов на Мадагаскаре. Просочившись в крепость с помощью хитрости и выполнив свою миссию, он вдобавок ещё успевает отбить красавицу Морин у главаря пиратов!;Эррол Флинн,Морин О’Хара,Энтони Куинн,Элис Келли,Милдред Нэтвик,Роберт Уоррик,Гарри Кординг,Джон Алдерсон,Фил Талли,Лестер Мэтьюз
156;Мир в его руках;1952;6.885;Рауль Уолш;;1850 год. Джонатан Кларк — капитан судна, противозаконно добывающий тюленей, возвращается на берег после удачного лова и вместе со своим экипажем поселяется в отеле. В это время там остановилась и Марина Селиванова — русская графиня приехала ради брака по договоренности с князем Семеном. Графиня надеется найти в порте Ситки своего дядю, генерал-губернатора Ивана Ворошилова и уговорить его расторгнуть помолвку. Неожиданно графиня узнает, что у Кларка есть корабль с экипажем. Красавица просит его доставить ее к дяде. Джонатан и Марина влюбляются до безумия друг в друга и после ночной прогулки и страстных объятий при луне готовы венчаться уже утром. Однако, князь Семен приезжает в гавань Сан-Франциско и на корабле похищает графиню. Он идет курсом на Аляску и обещает убить Ворошилова, если тот не выполнит свои предыдущие брачные обязательства. Кларк узнает, что графиня исчезла и напивается до беспамятства, устраивает дикую драку с Портаге и остается без дела. Для того чтобы достать деньги, Джонатан заключает с португальцем пари. Назначается гонка до порта Ситки. Победитель забирает весь улов и корабль проигравшего. Стороны ударяют по рукам, и гонка начинается.;Грегори Пек,Энн Блит,Энтони Куинн,Джон МакИнтайр,Карл Эсмонд,Андреа Кинг,Евгения Леонтович,Ганс Конрид,Риз Уильямс,Сиг Руман
157;Разбойник;1952;;Фил Карлсон;;Королевство Мандорра, времена наполеоновских войн. Молодой король Лоренцо, благодаря козням своего кузена Рамона, мечтающего занять престол, тяжело ранен на охоте и находится без сознания. В связи с тем, что у короля вот-вот должна состояться помолвка с принцессой Терезой из Коруны, обещающая мощный альянс двух государств в борьбе с Наполеоном, верный королю премьер-министр решает не предавать ситуацию огласке, а временно заменить Лоренцо его родственником Карлосом Деларго, сыном опальной принцессы Мандорры, как две капли воды похожим на раненного короля.;Энтони Декстер,Джоди Лоуренс,Гэйл Роббинс,Энтони Куинн,Карл Бентон Рейд,Рон Рэнделл,Фэй Руп,Карлтон Янг,Йен МакДональд,Лестер Мэтьюз
